Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Thu Nov 22 12:16:19 2018,25714336,19,1100,512947,508658,513395,512841,506993,513686,0,0,70415,65972,78633,467145,1007 ~ 1107,10.430000 ~ 12.270000,1.303750 ~ 1.533750,5 ~ 112,84 M 129 K 125 B,27 M 368 K 549 B
Thu Nov 22 12:17:19 2018,25714337,19,1100,513326,513265,513396,513317,512313,514273,0,0,70448,64637,78466,496697,1107,11.300000 ~ 12.750000,1.412500 ~ 1.593750,4 ~ 5,84 M 90 K 84 B,27 M 270 K 574 B
Thu Nov 22 12:18:19 2018,25714338,19,1100,513332,513220,513450,513352,512373,514822,0,0,70395,65994,77518,513903,1107,10.530000 ~ 11.660000,1.316250 ~ 1.457500,4 ~ 6,83 M 805 K 545 B,27 M 240 K 539 B
Thu Nov 22 12:19:19 2018,25714339,19,1100,513298,513199,513399,513255,512255,513865,0,0,70254,65573,76900,512233,1107,11.150000 ~ 12.850000,1.393750 ~ 1.606250,5 ~ 6,83 M 822 K 580 B,27 M 266 K 475 B
Thu Nov 22 12:20:19 2018,25714340,19,1100,513346,513224,513434,513381,512628,514020,0,0,70690,64454,83417,513873,1107,10.690000 ~ 12.700000,1.336250 ~ 1.587500,5 ~ 6,76 M 277 K 365 B,24 M 790 K 1013 B
Thu Nov 22 12:21:08 2018,25714341,8,1100,513328,513265,513379,513258,512443,514027,0,0,70671,65156,76983,538996,1107 ~ 1207,10.690000 ~ 12.290000,1.336250 ~ 1.536250,5 ~ 108,82 M 784 K 47 B,26 M 498 K 687 B
Thu Nov 22 12:21:19 2018,25714341,19,1200,558774,553060,559428,558559,551611,559964,0,0,77169,71077,84961,538996,1107 ~ 1207,10.690000 ~ 12.290000,1.336250 ~ 1.536250,5 ~ 108,82 M 784 K 47 B,26 M 498 K 687 B
Thu Nov 22 12:22:00 2018,25714342,0,1100,512446,512446,512446,512599,512599,512599,0,0,76233,74531,80146,538996,1207,11.010000 ~ 12.080000,1.376250 ~ 1.510000,5 ~ 7,99 M 436 K 382 B,31 M 926 K 232 B
Thu Nov 22 12:22:19 2018,25714342,19,1200,559374,559248,559497,559388,558474,560316,0,0,77655,72087,95968,538996,1207,11.010000 ~ 12.080000,1.376250 ~ 1.510000,5 ~ 7,99 M 436 K 382 B,31 M 926 K 232 B
Thu Nov 22 12:23:19 2018,25714343,19,1200,559315,559117,559489,559307,558693,559807,0,0,77235,71670,91332,560859,1207,12.080000 ~ 12.820000,1.510000 ~ 1.602500,5,82 M 849 K 602 B,26 M 513 K 433 B
Thu Nov 22 12:24:19 2018,25714344,19,1200,559340,559122,559445,559330,558337,560237,0,0,77239,72737,87510,557742,1207,12.730000 ~ 13.710000,1.591250 ~ 1.713750,5 ~ 6,99 M 165 K 730 B,31 M 889 K 468 B
Thu Nov 22 12:25:19 2018,25714345,19,1200,559319,559236,559413,559297,558386,559983,0,0,77274,72111,88094,558898,1207,12.450000 ~ 13.410000,1.556250 ~ 1.676250,5,82 M 782 K 381 B,26 M 479 K 962 B
Thu Nov 22 12:26:10 2018,25714346,10,1200,559335,559189,559404,559263,558034,560464,0,0,77778,72273,84719,560927,1207 ~ 1307,13.410000 ~ 14.460000,1.676250 ~ 1.807500,5,89 M 113 K 826 B,28 M 176 K 82 B
Thu Nov 22 12:26:19 2018,25714346,19,1300,604203,597458,605149,604154,595725,606330,0,0,85564,79921,109074,560927,1207 ~ 1307,13.410000 ~ 14.460000,1.676250 ~ 1.807500,5,89 M 113 K 826 B,28 M 176 K 82 B
Thu Nov 22 12:27:19 2018,25714347,19,1300,605127,605018,605308,605090,604208,605994,0,0,85859,79193,103920,0,1307,12.930000 ~ 14.240000,1.616250 ~ 1.780000,5,89 M 35 K 599 B,28 M 167 K 791 B
Thu Nov 22 12:28:19 2018,25714348,19,1300,605133,605019,605290,605126,603322,606119,0,0,85958,79430,93896,606703,1307,13.510000 ~ 14.070000,1.688750 ~ 1.758750,5 ~ 109,89 M 103 K 797 B,28 M 152 K 588 B
Thu Nov 22 12:29:19 2018,25714349,19,1300,605171,605053,605281,605135,603147,606056,0,0,86148,79766,102482,603762,1307,13.960000 ~ 14.770000,1.745000 ~ 1.846250,5 ~ 6,89 M 174 K 727 B,28 M 172 K 423 B
Thu Nov 22 12:30:19 2018,25714350,19,1300,605175,605023,605284,605237,603783,606294,0,0,86226,80377,97029,606141,1307,13.570000 ~ 14.870000,1.696250 ~ 1.858750,5 ~ 7,88 M 982 K 2 B,28 M 152 K 924 B
Thu Nov 22 12:31:11 2018,25714351,11,1300,605213,605069,605323,605090,604280,606051,0,0,86225,80015,93944,604013,1307 ~ 1407,13.040000 ~ 14.030000,1.630000 ~ 1.753750,5 ~ 109,104 M 989 K 722 B,32 M 921 K 984 B
Thu Nov 22 12:31:19 2018,25714351,19,1400,649719,640995,651031,649392,637757,652531,0,0,100787,87081,121625,604013,1307 ~ 1407,13.040000 ~ 14.030000,1.630000 ~ 1.753750,5 ~ 109,104 M 989 K 722 B,32 M 921 K 984 B
Thu Nov 22 12:32:19 2018,25714352,19,1400,650947,650739,651141,650892,648839,652640,0,0,101468,93857,127415,625411,1407,12.070000 ~ 13.600000,1.508750 ~ 1.700000,5 ~ 115,105 M 545 K 1014 B,33 M 11 K 74 B
Thu Nov 22 12:33:19 2018,25714353,19,1400,650947,650812,651113,650936,649035,652076,0,0,100313,92319,115268,652112,1407,13.590000 ~ 14.780000,1.698750 ~ 1.847500,5 ~ 8,104 M 851 K 586 B,32 M 959 K 594 B
Thu Nov 22 12:34:19 2018,25714354,19,1400,650908,650753,651048,650961,649521,652244,0,0,100100,88810,112158,0,1407,13.480000 ~ 15.060000,1.685000 ~ 1.882500,5 ~ 6,95 M 743 K 463 B,29 M 1000 K 11 B
Thu Nov 22 12:35:19 2018,25714355,19,1400,650951,650838,651032,650945,649176,652568,0,0,98224,89261,112557,648722,1407,12.390000 ~ 14.050000,1.548750 ~ 1.756250,5 ~ 6,104 M 898 K 270 B,33 M 43 K 140 B
Thu Nov 22 12:36:12 2018,25714356,12,1400,650934,650803,651073,650942,648449,652082,0,0,96973,89694,110803,652338,1407 ~ 1507,10.570000 ~ 13.210000,1.321250 ~ 1.651250,0 ~ 110,100 M 873 K 899 B,30 M 705 K 544 B
Thu Nov 22 12:36:19 2018,25714356,19,1500,691880,687802,696991,294193,194516,675287,0,0,2441609,97798,8569637,652338,1407 ~ 1507,10.570000 ~ 13.210000,1.321250 ~ 1.651250,0 ~ 110,100 M 873 K 899 B,30 M 705 K 544 B
